userId|John Wick|Dunkirk|Star Wars: The Last Jedi (With Bonus Content)|Kong: Skull Island|Blade Runner 2049|Guardians of the Galaxy Vol. 2 (Theatrical)|Get Out|Alien: Covenant|Spider-Man: Homecoming|Split|Kingsman: The Golden Circle|Transformers: The Last Knight|Baby Driver|Baywatch|The Mummy (2017)|The Shack|Wonder Woman|The Shape of Water|The Boss Baby|Fifty Shades Darker (Unrated Version)|Murder on the Orient Express|Pirates of the Caribbean: Dead Men Tell No Tales (Theatrical Version)|The LEGO Batman Movie|Beauty and the Beast (2017) (Theatrical Version)|Three Billboards Outside Ebbing, Missouri|A Dog's Purpose|War for the Planet of the Apes|The Emoji Movie|Girls Trip|Darkest Hour|Jumanji: Welcome To The Jungle|Daddy's Home 2|Justice League|A Bad Moms Christmas|Annabelle Creation|Captain Underpants: The First Epic Movie|Despicable Me 3|Thor: Ragnarok (Theatrical Version)|Happy Death Day|Pitch Perfect 3|Cars 3 (Theatrical)|Wonder|The LEGO NINJAGO Movie|The Post|Coco (Theatrical Version)|Ferdinand |The Greatest Showman|﻿"Title"
Fred|0|0|0|4.0|0|4.0|0|0|4.0|0|0|4.0|0|0|0|0|4.0|0|0|0|0|0|4.0|0|0|0|0|0|0|3.0|0|1.0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0
Debbie|4.0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|2.0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sydney|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0
Robert Rivera|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Woodacre|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
C|0|0|0|0|0|0|1.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Amazonian|0|0|2.0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0
tiny|0|0|0|0|0|0|0|0|3.0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CK|0|3.0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CJ|0|0|0|3.0|2.0|0|4.0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CS|0|0|0|0|0|0|0|0|0|0|4.0|2.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CW|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
kim|4.0|0|0|0|2.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Andy Waitstill|0|0|0|4.0|0|4.0|0|4.0|0|4.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
BeachAnchor|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|2.0|2.0|0|0|0|0|0|0|0|0|0|0
J. Horton|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0
William B|0|0|0|0|0|0|3.0|0|0|0|0|0|3.0|2.0|0|0|4.0|0|4.0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Cameron|0|0|0|0|0|0|4.0|0|0|0|0|2.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|3.0|0|0|0|0|0|0|0|0|0
Shawn|3.0|3.0|1.0|4.0|1.0|0|0|4.0|4.0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0
Andrew|0|0|1.0|4.0|0|0|0|0|4.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|3.0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0
Andrea|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0
Joshua Glowzinski|0|0|0|0|0|0|1.0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
A customer|0|0|0|4.0|1.0|0|0|0|0|0|0|0|0|2.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sinclair Garner|0|0|0|3.0|0|0|4.0|0|4.0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Darren|0|0|0|3.0|0|0|0|0|1.0|0|0|0|0|3.0|4.0|0|0|0|0|1.0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stephen|0|0|0|1.0|0|0|1.0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
RBSProds|4.0|0|0|4.0|0|4.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
w. mycroft|0|0|0|0|4.0|0|0|3.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ben|4.0|0|0|4.0|0|0|2.0|0|0|0|4.0|0|0|0|0|0|0|0|3.0|1.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Brad|3.0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Heather|0|1.0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|2.0|0|0|0|0|4.0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
A German Amazon Customer|0|0|1.0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Leslie|0|2.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|4.0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0
Jon B Woo|0|0|0|0|3.0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0
Eli|0|0|0|0|4.0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kyle|4.0|1.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Floridian|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
happy in SoCal|0|0|0|0|0|0|4.0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ken|4.0|2.0|1.0|0|3.0|3.0|0|2.0|0|0|0|3.0|0|4.0|0|0|3.0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
The Movie Guy|0|0|3.0|0|4.0|0|0|4.0|0|0|0|3.0|0|2.0|0|0|0|4.0|3.0|0|0|4.0|0|0|0|4.0|0|0|0|0|0|2.0|0|4.0|4.0|0|0|0|0|0|0|0|0|4.0|0|0|0|0
Kev|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|1.0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|3.0|1.0|0|0|0|0|0|0|0|0
J. Dos|0|0|0|0|0|0|0|0|2.0|0|0|3.0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kindle Customer|4.0|1.0|4.0|4.0|2.0|2.0|2.0|2.0|1.0|4.0|1.0|1.0|4.0|1.0|4.0|1.0|4.0|1.0|2.0|4.0|4.0|1.0|4.0|2.0|2.0|4.0|1.0|4.0|4.0|3.0|2.0|0|3.0|3.0|3.0|4.0|0|3.0|3.0|0|0|0|1.0|0|0|0|0|0
Gregory O'Shea|0|4.0|3.0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stacy H.|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|1.0|3.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Desert Denizen|0|3.0|0|0|3.0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Dennis Brock Peace|0|0|0|0|0|3.0|0|0|4.0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
rachel|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|3.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Teresa|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|3.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DJ|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|3.0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DK|0|3.0|0|0|0|0|0|0|0|0|0|2.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0
DD|0|0|1.0|0|0|3.0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bob Ornelas|0|0|0|4.0|0|0|0|0|0|0|0|4.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
John Doe|0|1.0|0|2.0|0|0|1.0|0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
In Montana|0|0|4.0|0|3.0|0|0|0|0|0|0|0|0|4.0|0|0|3.0|2.0|0|0|0|0|0|0|0|0|0|0|0|4.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Amzon Comsuter|4.0|0|0|0|0|0|0|0|2.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
D. Jones|0|0|0|0|3.0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
C. Pearson|0|4.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0
j.|3.0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
HAVIN FUN|0|0|0|0|0|0|4.0|0|0|3.0|0|0|0|3.0|0|0|4.0|4.0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Donald Wayne Gresham Jr|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Carolyn|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
drqshadow|0|4.0|4.0|0|4.0|0|0|0|4.0|0|0|0|4.0|0|0|0|0|3.0|2.0|0|0|0|4.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|4.0|4.0|0|0|0
Joseph M. Reninger|0|4.0|0|3.0|0|0|4.0|0|0|4.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0
LittleTx|0|0|0|0|0|3.0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
charles Johnson|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|4.0|0|4.0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ohbeonecanknowme|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0
william stafford|0|0|0|3.0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
halie|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0
Gerald|0|0|0|3.0|0|3.0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
J. Conrad Stambaugh|0|0|4.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mel|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
moviefan|0|2.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
John M.|0|2.0|0|0|0|0|0|2.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
riley01|0|0|0|0|1.0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
R. Laryea|0|0|0|4.0|0|0|4.0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Craig Owens|0|0|0|3.0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
S_T_N|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
eugene f dunham III|0|0|0|0|0|4.0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DaveTheMechanic|0|0|0|0|0|3.0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jamey.arnouville|0|0|0|0|0|0|0|0|4.0|0|0|4.0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bill B.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|2.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
K|0|0|0|0|0|0|0|0|0|4.0|2.0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Colleen|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|1.0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Customer Advocate|0|0|0|0|0|0|0|1.0|0|0|3.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Robert Macdonald|0|0|0|0|0|4.0|0|0|4.0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kelly|0|0|0|0|0|0|4.0|0|0|4.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lisa|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|4.0|0|0|4.0|0|0|0|2.0|0|0|0|0|0|0|0|3.0|0|4.0|1.0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0
Frequent Amazon buyer|0|0|0|3.0|0|0|0|0|0|0|3.0|0|0|2.0|0|0|4.0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
sunday movie watcher|0|0|0|0|0|0|0|2.0|0|3.0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
humanartistvendingmachine|0|4.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
patti l perce|0|0|0|4.0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jacki|0|0|0|0|0|3.0|0|3.0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Justin|4.0|2.0|0|0|0|0|1.0|0|0|0|0|0|0|3.0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lt. Frank Bullitt|0|0|0|3.0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Zalmorion the Fantastic|0|4.0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Shawn Fisher|0|0|0|0|0|4.0|0|0|0|0|4.0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Brian B|0|0|0|0|0|0|0|0|0|0|1.0|0|3.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kim|0|0|0|0|0|0|1.0|0|0|0|0|0|4.0|0|0|1.0|0|1.0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0
TW Huey|0|0|4.0|0|0|3.0|0|0|3.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
BG Boyd|0|0|0|0|3.0|0|0|3.0|0|0|0|2.0|0|0|3.0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
thomas|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Telecom Herk|4.0|0|0|0|0|4.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kathy|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Patrick Flaherty|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Karl Weaver|4.0|0|4.0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Adonya|0|0|0|1.0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Terri|0|0|0|0|1.0|0|0|0|0|0|0|0|4.0|3.0|2.0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Terry|4.0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
GEL|0|0|0|0|3.0|0|0|0|0|0|3.0|0|4.0|3.0|2.0|0|4.0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|3.0|0|3.0|3.0|0|4.0|0|0|0|0|0|0|0|0|0|0|0
Collin|3.0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jesse Harris|0|0|0|0|0|0|3.0|0|0|0|0|3.0|0|0|3.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
A Time Traveler|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Katie K|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
kathy|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Rachel|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Angie|4.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tony R.|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
sushil sontakke|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Christopher|4.0|0|0|0|1.0|0|0|3.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Harley|4.0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
