userId|John Wick|The Shack|Guardians of the Galaxy Vol. 2 (Theatrical)|Wonder Woman|Blade Runner 2049|Dunkirk|Kong: Skull Island|Get Out|Star Wars: The Last Jedi (With Bonus Content)|A Dog's Purpose|Spider-Man: Homecoming|Split|The Boss Baby|Baby Driver|The LEGO Batman Movie|Transformers: The Last Knight|Girls Trip|Alien: Covenant|Murder on the Orient Express|The Shape of Water|Darkest Hour|Baywatch|Pirates of the Caribbean: Dead Men Tell No Tales (Theatrical Version)|Kingsman: The Golden Circle|Fifty Shades Darker (Unrated Version)|Wonder|Beauty and the Beast (2017) (Theatrical Version)|Three Billboards Outside Ebbing, Missouri|The Mummy (2017)|The Emoji Movie|Jumanji: Welcome To The Jungle|War for the Planet of the Apes|Captain Underpants: The First Epic Movie|Coco (Theatrical Version)|Daddy's Home 2|Cars 3 (Theatrical)|Justice League|Annabelle Creation|A Bad Moms Christmas|Thor: Ragnarok (Theatrical Version)|Despicable Me 3|Happy Death Day|The LEGO NINJAGO Movie|Pitch Perfect 3|Ferdinand |The Post|The Greatest Showman|﻿"Title"
John D. Lewis|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Janet A.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
autumn|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Benjamin|0|0|1.0|0|0|0|0|0|0.987657368551|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lisa Hoback|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0
D.M.|0|0|1.0|1.0|0|0|0|1.0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Cattalina|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|1.0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
S. A.|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
sancti-spiritus|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0.857142857143|0|0|0|0|0|0|0|0|0|0|0|0|0|0.913043478261|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Carlos Perez|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Gryphonisle|0|0|0|0|0|0.975659229209|0|0|0|0|0|0|0|0|0|0|0|0|0|0.988584474886|0|0|0|0|0|0|0|0.979079497908|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bryan Whitaker|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0.764705882353|1.0|0|0|0|0|0|0|0|0|0|0|0
Janet|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.9|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.875|0|0|0
vermontee|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Gourdbeader1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.940594059406|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.882352941176|0|0|0|0|0|0|0|0|0|0
Belinda|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tweetyluv|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
boggydawggy|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Michael Randolph|0|0|0|0|-1.0|0|0|-1.0|-1.0|0|0|-1.0|-1.0|0|0|0|0|-1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Alex.S|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
RON B.|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0
H. Alexander|0|0|0|0|0|0|0|0|0.979591836735|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Obi Wan|0|0|0.990338164251|0|0|0|0|0|0.993710691824|0|0|0|0|0|0.960264900662|0|0|0|0.984251968504|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.981707317073|0|0|0|0|0|0|0|0|0|0|0|0
Randy Yamanishi|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
Antonio|1.0|0|0|0|0|0|1.0|1.0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0.862068965517|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lori Brown|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
big dawg|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.85|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kate M|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0.92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.923076923077|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Valerian M. Rose|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
Eats Shoots And Leaves|0|0|0|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Britt|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.333333333333|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Robert J. Redd|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.846153846154|0|1.0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Adam Cordero|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stew|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ami Jordan|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Richard B.|0|0|1.0|1.0|0|0|1.0|1.0|0|0|1.0|0|0|1.0|0|1.0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jessica|1.0|0|1.0|1.0|0|0.964285714286|1.0|0|0|0|0|1.0|1.0|0|0|0|1.0|0|1.0|0|0|1.0|0|1.0|0|1.0|0|0|1.0|1.0|1.0|0|0|0|1.0|1.0|0|0|0|0|0|1.0|0|0.955555555556|0.818181818182|0|0|0
Alan|0|0|0.866666666667|0|0|1.0|0|0|0|0|1.0|1.0|0|0|0.846153846154|0|0|0|0|0|0.975|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
lee|0|1.0|0|0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
stephanie|0|0|1.0|0|0|0|0|1.0|0.970149253731|0|1.0|1.0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.888888888889|0|0|0|0|0|0
VictoriaSelene Skye~Deme|0|0|0|0|1.0|0|0|0|0|0|0.956989247312|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0.987951807229|0.95652173913|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
Koobie  Flatstone|0|0|0.955555555556|0|0|0|1.0|0|0.975975975976|0.95652173913|0.926315789474|0|0|0|0|0|0|0|0|0|0|0|0.947826086957|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
penname|0|0|0|0|1.0|0.979591836735|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0.994459833795|0|0|0|0|0|0|0.992409867173|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nathan|1.0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|1.0|0|0|0.935483870968|1.0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
david|1.0|0|1.0|1.0|0.953917050691|0|0.964444444444|0.9375|0.962962962963|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ron Rossmann|1.0|0|0.976653696498|0|0|0|0.980707395498|0|0|0|0.99460916442|1.0|0|0|0|0.979695431472|0|0|0|0|0|0|0.9875|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Josh Hicks|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0
Louis R.|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
cj|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
cc|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
Chris Azzato|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
M. Gordon|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0
titania86|0|0|0|0|0|0|0|0.993031358885|0|0|0|0|0|0|0|0|0|0|0|0.992736077482|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.981954887218|0|0|0|0|0|0
Frederick Pilch|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Julie|1.0|0.974358974359|0|1.0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0.989189189189|0|1.0|1.0|1.0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|1.0|0
Julia|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mirrorproimage|1.0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jesse|1.0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
CH|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.983606557377|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CC|0|0.948717948718|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
KateD|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Individual11|0|0|1.0|1.0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
robert d flanigan|0|1.0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
TheSmiths|0|0|1.0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Chris Norwood|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Derald Marti|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
G. Martin|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Dorothea L.|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.894736842105|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
B|1.0|0|1.0|1.0|0|1.0|0|0|0|1.0|0|0.975609756098|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|1.0|1.0|1.0|1.0|0|0|0|0|0.973684210526|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0
Telecom Herk|1.0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
No BS guy|0|0|0|0|0|0.977011494253|1.0|0|0|0|0.945945945946|0|0|0|0|0|0|0.96|0|0|0.978723404255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mama Mia|0|0|0|1.0|0|0|0|0|0|0|0.933333333333|0|0|0.913043478261|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0.636363636364|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Simply4Learning|0|0|1.0|1.0|0|0|0|0.666666666667|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Loretta|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0.974683544304|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
KMO|0|0|1.0|0|0|0.978260869565|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Pete|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lee|1.0|1.0|0|1.0|0.818181818182|1.0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0.875|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0
Leo|1.0|0|1.0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0.939393939394|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Linda|1.0|1.0|0.93984962406|0|0|0|0|0|0|1.0|1.0|0|1.0|0|1.0|1.0|1.0|0|1.0|1.0|1.0|0|0|0|0.938461538462|0|1.0|1.0|1.0|1.0|0|0|1.0|0|1.0|1.0|0|0|1.0|0|0|0.923076923077|0|0|0|0|0|0
Lex|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
home2wa|0|0|0|1.0|0|0|0.968253968254|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Deanna|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0
JMS|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0.977777777778|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
JMH|0|0|1.0|0|0|1.0|0|0|0.666666666667|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
V. S. 3|0|0|0|0|0|1.0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
anonymous|0|0.974025974026|1.0|0|0|1.0|0|0|0.974276527331|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Theo Mindell|0|0|0|0.98275862069|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Cynthia|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0.942857142857|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tammy|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|1.0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jenn|1.0|0|0|0|-1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.333333333333|0|0|0|0|0|1.0|0
Caroline|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ROCKYMTNMALE|0|0|0.942028985507|0|0.875|0|0.777777777778|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bmulc|1.0|0|0|0|0|0|0|0|0.967213114754|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Melanie Brimhall|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
M. Oleson|0|0|0.961995249406|0|0.954285714286|0.982905982906|0.971563981043|0.951762523191|0.975|0|0.996168582375|0.977049180328|0|0.979104477612|0.985130111524|0|0.955696202532|0|0|0.988077496274|0.975384615385|0.97641509434|0.961956521739|0|0|0|0.967159277504|0|0|0|0.974729241877|0|0|0.975757575758|0|0.994845360825|0|0|0.983805668016|0|0|0.968503937008|0|0|0|0.970297029703|0|0
Mike G|0|0|0.333333333333|0|0|0|0|0|1.0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Forrest W. Merchant|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nikki|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
JB McCollum|0|0|1.0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PK|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
Allen|0|0|0|1.0|0|0|0|0|0.980582524272|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tim M|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Yarnfinder|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Karlito|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Alan Ramirez|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.971014492754|0|0|0|0.987804878049|0|0|0|0|0|0.984375|0|0|0|0
Phillip|1.0|0|0|0|1.0|0|0.983827493261|0|0|0|0|0|0|0|0.977777777778|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Victoria Surowiec|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0.818181818182|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0
Marilyn|0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Joan M. Cummings|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jake|0|0.988439306358|0|0|1.0|0|0|1.0|0|0|0.984126984127|1.0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0
Moses|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Victor|0|0|0.866666666667|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
L. John|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sheila|0|1.0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Margarita G. Gutierrez|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
D-man|0|0|0|0|0|0|0|0|0.980582524272|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
